cohort_id,as_of_date,isin,nse_symbol,issuer_name,sector,selection_reason,source_url,source_hash
liquid-2025-09-30,2025-09-30,INE669E01016,IDEA,Vodafone Idea Limited,,traded EQ every one of 60 sessions to 2025-09-30; rank by mean daily traded value (4905359091 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2025/SEP/cm30SEP2025bhav.csv.zip,
liquid-2025-09-30,2025-09-30,INE860A01027,HCLTECH,HCL Technologies Limited,,traded EQ every one of 60 sessions to 2025-09-30; rank by mean daily traded value (4872698872 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2025/SEP/cm30SEP2025bhav.csv.zip,
liquid-2025-09-30,2025-09-30,INE935N01020,DIXON,Dixon Technologies (India) Limited,,traded EQ every one of 60 sessions to 2025-09-30; rank by mean daily traded value (4838109312 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2025/SEP/cm30SEP2025bhav.csv.zip,
liquid-2025-09-30,2025-09-30,INE260B01028,GODFRYPHLP,Godfrey Phillips India Limited,,traded EQ every one of 60 sessions to 2025-09-30; rank by mean daily traded value (4833420800 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2025/SEP/cm30SEP2025bhav.csv.zip,
liquid-2025-09-30,2025-09-30,INE158A01026,HEROMOTOCO,Hero MotoCorp Limited,,traded EQ every one of 60 sessions to 2025-09-30; rank by mean daily traded value (4541980103 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2025/SEP/cm30SEP2025bhav.csv.zip,
liquid-2025-09-30,2025-09-30,INE131A01031,GMDCLTD,Gujarat Mineral Development Corporation Limited,,traded EQ every one of 60 sessions to 2025-09-30; rank by mean daily traded value (4339213557 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2025/SEP/cm30SEP2025bhav.csv.zip,
liquid-2025-09-30,2025-09-30,INE758E01017,JIOFIN,Jio Financial Services Limited,,traded EQ every one of 60 sessions to 2025-09-30; rank by mean daily traded value (4286570684 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2025/SEP/cm30SEP2025bhav.csv.zip,
liquid-2025-09-30,2025-09-30,INE030A01027,HINDUNILVR,Hindustan Unilever Limited,,traded EQ every one of 60 sessions to 2025-09-30; rank by mean daily traded value (4257050670 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2025/SEP/cm30SEP2025bhav.csv.zip,
liquid-2025-09-30,2025-09-30,INE249Z01020,MAZDOCK,Mazagon Dock Shipbuilders Limited,,traded EQ every one of 60 sessions to 2025-09-30; rank by mean daily traded value (4174388198 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2025/SEP/cm30SEP2025bhav.csv.zip,
liquid-2025-09-30,2025-09-30,INE044A01036,SUNPHARMA,Sun Pharmaceutical Industries Limited,,traded EQ every one of 60 sessions to 2025-09-30; rank by mean daily traded value (3947471289 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2025/SEP/cm30SEP2025bhav.csv.zip,
liquid-2025-09-30,2025-09-30,INE745G01035,MCX,,,traded EQ every one of 60 sessions to 2025-09-30; rank by mean daily traded value (3926119401 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2025/SEP/cm30SEP2025bhav.csv.zip,
liquid-2025-09-30,2025-09-30,INE713T01028,APOLLO,Apollo Micro Systems Limited,,traded EQ every one of 60 sessions to 2025-09-30; rank by mean daily traded value (3770826201 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2025/SEP/cm30SEP2025bhav.csv.zip,
liquid-2025-09-30,2025-09-30,INE205A01025,VEDL,Vedanta Limited,,traded EQ every one of 60 sessions to 2025-09-30; rank by mean daily traded value (3726780908 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2025/SEP/cm30SEP2025bhav.csv.zip,
liquid-2025-09-30,2025-09-30,INE027H01010,MAXHEALTH,Max Healthcare Institute Limited,,traded EQ every one of 60 sessions to 2025-09-30; rank by mean daily traded value (3662842676 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2025/SEP/cm30SEP2025bhav.csv.zip,
liquid-2025-09-30,2025-09-30,INE040H01021,SUZLON,Suzlon Energy Limited,,traded EQ every one of 60 sessions to 2025-09-30; rank by mean daily traded value (3594330290 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2025/SEP/cm30SEP2025bhav.csv.zip,
liquid-2025-09-30,2025-09-30,INE736A01011,CDSL,Central Depository Services (India) Limited,,traded EQ every one of 60 sessions to 2025-09-30; rank by mean daily traded value (3586014781 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2025/SEP/cm30SEP2025bhav.csv.zip,
liquid-2025-09-30,2025-09-30,INE081A01020,TATASTEEL,Tata Steel Limited,,traded EQ every one of 60 sessions to 2025-09-30; rank by mean daily traded value (3492603140 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2025/SEP/cm30SEP2025bhav.csv.zip,
liquid-2025-09-30,2025-09-30,INE721A01047,SHRIRAMFIN,Shriram Finance Limited,,traded EQ every one of 60 sessions to 2025-09-30; rank by mean daily traded value (3489275687 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2025/SEP/cm30SEP2025bhav.csv.zip,
liquid-2025-09-30,2025-09-30,INE918Z01012,KAYNES,Kaynes Technology India Limited,,traded EQ every one of 60 sessions to 2025-09-30; rank by mean daily traded value (3481510513 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2025/SEP/cm30SEP2025bhav.csv.zip,
liquid-2025-09-30,2025-09-30,INE01EA01019,VMM,Vishal Mega Mart Limited,,traded EQ every one of 60 sessions to 2025-09-30; rank by mean daily traded value (3407190655 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2025/SEP/cm30SEP2025bhav.csv.zip,
liquid-2025-09-30,2025-09-30,INE382Z01011,GRSE,Garden Reach Shipbuilders & Engineers Limited,,traded EQ every one of 60 sessions to 2025-09-30; rank by mean daily traded value (3348374867 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2025/SEP/cm30SEP2025bhav.csv.zip,
liquid-2025-09-30,2025-09-30,INE200M01039,VBL,Varun Beverages Limited,,traded EQ every one of 60 sessions to 2025-09-30; rank by mean daily traded value (3322994895 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2025/SEP/cm30SEP2025bhav.csv.zip,
liquid-2025-09-30,2025-09-30,INE591G01025,COFORGE,Coforge Limited,,traded EQ every one of 60 sessions to 2025-09-30; rank by mean daily traded value (3306586337 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2025/SEP/cm30SEP2025bhav.csv.zip,
liquid-2025-09-30,2025-09-30,INE917I01010,BAJAJ-AUTO,Bajaj Auto Limited,,traded EQ every one of 60 sessions to 2025-09-30; rank by mean daily traded value (3286689508 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2025/SEP/cm30SEP2025bhav.csv.zip,
liquid-2025-09-30,2025-09-30,INE280A01028,TITAN,Titan Company Limited,,traded EQ every one of 60 sessions to 2025-09-30; rank by mean daily traded value (3236439926 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2025/SEP/cm30SEP2025bhav.csv.zip,
liquid-2025-09-30,2025-09-30,INE066A01021,EICHERMOT,Eicher Motors Limited,,traded EQ every one of 60 sessions to 2025-09-30; rank by mean daily traded value (3227112177 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2025/SEP/cm30SEP2025bhav.csv.zip,
liquid-2025-09-30,2025-09-30,INE038A01020,HINDALCO,Hindalco Industries Limited,,traded EQ every one of 60 sessions to 2025-09-30; rank by mean daily traded value (3164424890 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2025/SEP/cm30SEP2025bhav.csv.zip,
liquid-2025-09-30,2025-09-30,INE481G01011,ULTRACEMCO,UltraTech Cement Limited,,traded EQ every one of 60 sessions to 2025-09-30; rank by mean daily traded value (3105074331 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2025/SEP/cm30SEP2025bhav.csv.zip,
liquid-2025-09-30,2025-09-30,INE364U01010,ADANIGREEN,Adani Green Energy Limited,,traded EQ every one of 60 sessions to 2025-09-30; rank by mean daily traded value (3076603050 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2025/SEP/cm30SEP2025bhav.csv.zip,
liquid-2025-09-30,2025-09-30,INE437A01024,APOLLOHOSP,Apollo Hospitals Enterprise Limited,,traded EQ every one of 60 sessions to 2025-09-30; rank by mean daily traded value (3027931420 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2025/SEP/cm30SEP2025bhav.csv.zip,
liquid-2025-09-30,2025-09-30,INE733E01010,NTPC,NTPC Limited,,traded EQ every one of 60 sessions to 2025-09-30; rank by mean daily traded value (2996492518 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2025/SEP/cm30SEP2025bhav.csv.zip,
liquid-2025-09-30,2025-09-30,INE457L01029,PGEL,PG Electroplast Limited,,traded EQ every one of 60 sessions to 2025-09-30; rank by mean daily traded value (2971262500 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2025/SEP/cm30SEP2025bhav.csv.zip,
liquid-2025-09-30,2025-09-30,INE371P01015,AMBER,Amber Enterprises India Limited,,traded EQ every one of 60 sessions to 2025-09-30; rank by mean daily traded value (2932107823 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2025/SEP/cm30SEP2025bhav.csv.zip,
liquid-2025-09-30,2025-09-30,INE752E01010,POWERGRID,Power Grid Corporation of India Limited,,traded EQ every one of 60 sessions to 2025-09-30; rank by mean daily traded value (2891408712 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2025/SEP/cm30SEP2025bhav.csv.zip,
liquid-2025-09-30,2025-09-30,INE451A01017,FORCEMOT,FORCE MOTORS LTD,,traded EQ every one of 60 sessions to 2025-09-30; rank by mean daily traded value (2850602258 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2025/SEP/cm30SEP2025bhav.csv.zip,
liquid-2025-09-30,2025-09-30,INE303R01014,KALYANKJIL,Kalyan Jewellers India Limited,,traded EQ every one of 60 sessions to 2025-09-30; rank by mean daily traded value (2837214667 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2025/SEP/cm30SEP2025bhav.csv.zip,
liquid-2025-09-30,2025-09-30,INE669C01036,TECHM,Tech Mahindra Limited,,traded EQ every one of 60 sessions to 2025-09-30; rank by mean daily traded value (2806016847 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2025/SEP/cm30SEP2025bhav.csv.zip,
liquid-2025-09-30,2025-09-30,INE088F01024,PARADEEP,Paradeep Phosphates Limited,,traded EQ every one of 60 sessions to 2025-09-30; rank by mean daily traded value (2805053150 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2025/SEP/cm30SEP2025bhav.csv.zip,
liquid-2025-09-30,2025-09-30,INE07Y701011,POWERINDIA,Hitachi Energy India Limited,,traded EQ every one of 60 sessions to 2025-09-30; rank by mean daily traded value (2794087038 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2025/SEP/cm30SEP2025bhav.csv.zip,
liquid-2025-09-30,2025-09-30,INE262H01021,PERSISTENT,Persistent Systems Limited,,traded EQ every one of 60 sessions to 2025-09-30; rank by mean daily traded value (2786587042 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2025/SEP/cm30SEP2025bhav.csv.zip,
liquid-2025-09-30,2025-09-30,INE242C01024,ANANTRAJ,Anant Raj Limited,,traded EQ every one of 60 sessions to 2025-09-30; rank by mean daily traded value (2782501365 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2025/SEP/cm30SEP2025bhav.csv.zip,
liquid-2025-09-30,2025-09-30,INE672A01018,TATAINVEST,Tata Investment Corporation Limited,,traded EQ every one of 60 sessions to 2025-09-30; rank by mean daily traded value (2780136736 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2025/SEP/cm30SEP2025bhav.csv.zip,
liquid-2025-09-30,2025-09-30,INE854B01010,JAYNECOIND,Jayaswal Neco Industries Limited,,traded EQ every one of 60 sessions to 2025-09-30; rank by mean daily traded value (2759482406 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2025/SEP/cm30SEP2025bhav.csv.zip,
liquid-2025-09-30,2025-09-30,INE121J01017,INDUSTOWER,Indus Towers Limited,,traded EQ every one of 60 sessions to 2025-09-30; rank by mean daily traded value (2757090191 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2025/SEP/cm30SEP2025bhav.csv.zip,
liquid-2025-09-30,2025-09-30,INE021A01026,ASIANPAINT,Asian Paints Limited,,traded EQ every one of 60 sessions to 2025-09-30; rank by mean daily traded value (2705524840 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2025/SEP/cm30SEP2025bhav.csv.zip,
liquid-2025-09-30,2025-09-30,INE171Z01026,BDL,Bharat Dynamics Limited,,traded EQ every one of 60 sessions to 2025-09-30; rank by mean daily traded value (2697121334 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2025/SEP/cm30SEP2025bhav.csv.zip,
liquid-2025-09-30,2025-09-30,INE148I01020,SAMMAANCAP,Sammaan Capital Limited,,traded EQ every one of 60 sessions to 2025-09-30; rank by mean daily traded value (2688560268 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2025/SEP/cm30SEP2025bhav.csv.zip,
liquid-2025-09-30,2025-09-30,INE494B01023,TVSMOTOR,TVS Motor Company Limited,,traded EQ every one of 60 sessions to 2025-09-30; rank by mean daily traded value (2642712241 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2025/SEP/cm30SEP2025bhav.csv.zip,
liquid-2025-09-30,2025-09-30,INE351F01018,JPPOWER,Jaiprakash Power Ventures Limited,,traded EQ every one of 60 sessions to 2025-09-30; rank by mean daily traded value (2629357947 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2025/SEP/cm30SEP2025bhav.csv.zip,
liquid-2025-09-30,2025-09-30,INE935A01035,GLENMARK,Glenmark Pharmaceuticals Limited,,traded EQ every one of 60 sessions to 2025-09-30; rank by mean daily traded value (2611113396 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2025/SEP/cm30SEP2025bhav.csv.zip,
liquid-2025-09-30,2025-09-30,INE579C01029,VIMTALABS,Vimta Labs Limited,,traded EQ every one of 60 sessions to 2025-09-30; rank by mean daily traded value (2608792714 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2025/SEP/cm30SEP2025bhav.csv.zip,
liquid-2025-09-30,2025-09-30,INE423A01024,ADANIENT,Adani Enterprises Limited,,traded EQ every one of 60 sessions to 2025-09-30; rank by mean daily traded value (2602314197 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2025/SEP/cm30SEP2025bhav.csv.zip,
liquid-2025-09-30,2025-09-30,INE742F01042,ADANIPORTS,Adani Ports and Special Economic Zone Limited,,traded EQ every one of 60 sessions to 2025-09-30; rank by mean daily traded value (2595066184 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2025/SEP/cm30SEP2025bhav.csv.zip,
liquid-2025-09-30,2025-09-30,INE192R01011,DMART,Avenue Supermarts Limited,,traded EQ every one of 60 sessions to 2025-09-30; rank by mean daily traded value (2593379931 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2025/SEP/cm30SEP2025bhav.csv.zip,
liquid-2025-09-30,2025-09-30,INE732I01013,ANGELONE,Angel One Limited,,traded EQ every one of 60 sessions to 2025-09-30; rank by mean daily traded value (2533986151 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2025/SEP/cm30SEP2025bhav.csv.zip,
liquid-2025-09-30,2025-09-30,INE022Q01020,IEX,Indian Energy Exchange Limited,,traded EQ every one of 60 sessions to 2025-09-30; rank by mean daily traded value (2500279025 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2025/SEP/cm30SEP2025bhav.csv.zip,
liquid-2025-09-30,2025-09-30,INE127D01025,HDFCAMC,HDFC Asset Management Company Limited,,traded EQ every one of 60 sessions to 2025-09-30; rank by mean daily traded value (2468753241 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2025/SEP/cm30SEP2025bhav.csv.zip,
liquid-2025-09-30,2025-09-30,INE067A01029,CGPOWER,CG Power and Industrial Solutions Limited,,traded EQ every one of 60 sessions to 2025-09-30; rank by mean daily traded value (2448053329 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2025/SEP/cm30SEP2025bhav.csv.zip,
liquid-2025-09-30,2025-09-30,INE121A01024,CHOLAFIN,Cholamandalam Investment and Finance Company Limited,,traded EQ every one of 60 sessions to 2025-09-30; rank by mean daily traded value (2434537431 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2025/SEP/cm30SEP2025bhav.csv.zip,
liquid-2025-09-30,2025-09-30,INE704P01025,COCHINSHIP,Cochin Shipyard Limited,,traded EQ every one of 60 sessions to 2025-09-30; rank by mean daily traded value (2377209156 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2025/SEP/cm30SEP2025bhav.csv.zip,
liquid-2025-09-30,2025-09-30,INE361B01024,DIVISLAB,Divi's Laboratories Limited,,traded EQ every one of 60 sessions to 2025-09-30; rank by mean daily traded value (2353676407 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2025/SEP/cm30SEP2025bhav.csv.zip,
liquid-2025-09-30,2025-09-30,INE531E01026,HINDCOPPER,Hindustan Copper Limited,,traded EQ every one of 60 sessions to 2025-09-30; rank by mean daily traded value (2317906929 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2025/SEP/cm30SEP2025bhav.csv.zip,
liquid-2025-09-30,2025-09-30,INE572E01012,PNBHOUSING,PNB Housing Finance Limited,,traded EQ every one of 60 sessions to 2025-09-30; rank by mean daily traded value (2238571563 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2025/SEP/cm30SEP2025bhav.csv.zip,
liquid-2025-09-30,2025-09-30,INE075A01022,WIPRO,Wipro Limited,,traded EQ every one of 60 sessions to 2025-09-30; rank by mean daily traded value (2233756289 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2025/SEP/cm30SEP2025bhav.csv.zip,
liquid-2025-09-30,2025-09-30,INE1NPP01017,ENRIN,,,traded EQ every one of 60 sessions to 2025-09-30; rank by mean daily traded value (2229867677 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2025/SEP/cm30SEP2025bhav.csv.zip,
liquid-2025-09-30,2025-09-30,INE663F01032,NAUKRI,Info Edge (India) Limited,,traded EQ every one of 60 sessions to 2025-09-30; rank by mean daily traded value (2220656082 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2025/SEP/cm30SEP2025bhav.csv.zip,
liquid-2025-09-30,2025-09-30,INE059A01026,CIPLA,Cipla Limited,,traded EQ every one of 60 sessions to 2025-09-30; rank by mean daily traded value (2198551563 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2025/SEP/cm30SEP2025bhav.csv.zip,
liquid-2025-09-30,2025-09-30,INE918I01026,BAJAJFINSV,Bajaj Finserv Limited,,traded EQ every one of 60 sessions to 2025-09-30; rank by mean daily traded value (2166486189 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2025/SEP/cm30SEP2025bhav.csv.zip,
liquid-2025-09-30,2025-09-30,INE454P01035,TRANSRAILL,Transrail Lighting Limited,,traded EQ every one of 60 sessions to 2025-09-30; rank by mean daily traded value (2158634092 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2025/SEP/cm30SEP2025bhav.csv.zip,
liquid-2025-09-30,2025-09-30,INE894V01022,BELRISE,,,traded EQ every one of 60 sessions to 2025-09-30; rank by mean daily traded value (2135875673 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2025/SEP/cm30SEP2025bhav.csv.zip,
liquid-2025-09-30,2025-09-30,INE020B01018,RECLTD,REC Limited,,traded EQ every one of 60 sessions to 2025-09-30; rank by mean daily traded value (2127036897 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2025/SEP/cm30SEP2025bhav.csv.zip,
liquid-2025-09-30,2025-09-30,INE216A01030,BRITANNIA,Britannia Industries Limited,,traded EQ every one of 60 sessions to 2025-09-30; rank by mean daily traded value (2114549361 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2025/SEP/cm30SEP2025bhav.csv.zip,
liquid-2025-09-30,2025-09-30,INE417T01026,POLICYBZR,PB Fintech Limited,,traded EQ every one of 60 sessions to 2025-09-30; rank by mean daily traded value (2094980555 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2025/SEP/cm30SEP2025bhav.csv.zip,
liquid-2025-09-30,2025-09-30,INE073K01018,SONACOMS,Sona BLW Precision Forgings Limited,,traded EQ every one of 60 sessions to 2025-09-30; rank by mean daily traded value (2066513029 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2025/SEP/cm30SEP2025bhav.csv.zip,
liquid-2025-09-30,2025-09-30,INE134E01011,PFC,Power Finance Corporation Limited,,traded EQ every one of 60 sessions to 2025-09-30; rank by mean daily traded value (2057017264 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2025/SEP/cm30SEP2025bhav.csv.zip,
liquid-2025-09-30,2025-09-30,INE292B01021,HBLENGINE,HBL Engineering Limited,,traded EQ every one of 60 sessions to 2025-09-30; rank by mean daily traded value (2056885061 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2025/SEP/cm30SEP2025bhav.csv.zip,
liquid-2025-09-30,2025-09-30,INE455K01017,POLYCAB,Polycab India Limited,,traded EQ every one of 60 sessions to 2025-09-30; rank by mean daily traded value (2056294490 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2025/SEP/cm30SEP2025bhav.csv.zip,
liquid-2025-09-30,2025-09-30,INE053A01029,INDHOTEL,The Indian Hotels Company Limited,,traded EQ every one of 60 sessions to 2025-09-30; rank by mean daily traded value (2018416371 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2025/SEP/cm30SEP2025bhav.csv.zip,
liquid-2025-09-30,2025-09-30,INE795G01014,HDFCLIFE,,,traded EQ every one of 60 sessions to 2025-09-30; rank by mean daily traded value (2010352051 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2025/SEP/cm30SEP2025bhav.csv.zip,
