cohort_id,as_of_date,isin,nse_symbol,issuer_name,sector,selection_reason,source_url,source_hash
liquid-2026-06-30,2026-06-30,INE101A01026,M&M,Mahindra & Mahindra Limited,,traded EQ every one of 60 sessions to 2026-06-30; rank by mean daily traded value (9960976702 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2026/JUN/cm30JUN2026bhav.csv.zip,
liquid-2026-06-30,2026-06-30,INE758T01015,ETERNAL,ETERNAL LIMITED,,traded EQ every one of 60 sessions to 2026-06-30; rank by mean daily traded value (8990525668 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2026/JUN/cm30JUN2026bhav.csv.zip,
liquid-2026-06-30,2026-06-30,INE296A01032,BAJFINANCE,Bajaj Finance Limited,,traded EQ every one of 60 sessions to 2026-06-30; rank by mean daily traded value (8889727366 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2026/JUN/cm30JUN2026bhav.csv.zip,
liquid-2026-06-30,2026-06-30,INE669E01016,IDEA,Vodafone Idea Limited,,traded EQ every one of 60 sessions to 2026-06-30; rank by mean daily traded value (8598634318 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2026/JUN/cm30JUN2026bhav.csv.zip,
liquid-2026-06-30,2026-06-30,INE0NT901020,NETWEB,Netweb Technologies India Limited,,traded EQ every one of 60 sessions to 2026-06-30; rank by mean daily traded value (8523213726 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2026/JUN/cm30JUN2026bhav.csv.zip,
liquid-2026-06-30,2026-06-30,INE713T01028,APOLLO,Apollo Micro Systems Limited,,traded EQ every one of 60 sessions to 2026-06-30; rank by mean daily traded value (8252639185 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2026/JUN/cm30JUN2026bhav.csv.zip,
liquid-2026-06-30,2026-06-30,INE548A01028,HFCL,HFCL Limited,,traded EQ every one of 60 sessions to 2026-06-30; rank by mean daily traded value (8186310862 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2026/JUN/cm30JUN2026bhav.csv.zip,
liquid-2026-06-30,2026-06-30,INE935N01020,DIXON,Dixon Technologies (India) Limited,,traded EQ every one of 60 sessions to 2026-06-30; rank by mean daily traded value (7490914797 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2026/JUN/cm30JUN2026bhav.csv.zip,
liquid-2026-06-30,2026-06-30,INE019C01026,HSCL,Himadri Speciality Chemical Limited,,traded EQ every one of 60 sessions to 2026-06-30; rank by mean daily traded value (7440571557 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2026/JUN/cm30JUN2026bhav.csv.zip,
liquid-2026-06-30,2026-06-30,INE0LXG01040,OLAELEC,Ola Electric Mobility Limited,,traded EQ every one of 60 sessions to 2026-06-30; rank by mean daily traded value (7195602929 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2026/JUN/cm30JUN2026bhav.csv.zip,
liquid-2026-06-30,2026-06-30,INE522F01014,COALINDIA,Coal India Limited,,traded EQ every one of 60 sessions to 2026-06-30; rank by mean daily traded value (6827114313 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2026/JUN/cm30JUN2026bhav.csv.zip,
liquid-2026-06-30,2026-06-30,INE585B01010,MARUTI,Maruti Suzuki India Limited,,traded EQ every one of 60 sessions to 2026-06-30; rank by mean daily traded value (6762286671 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2026/JUN/cm30JUN2026bhav.csv.zip,
liquid-2026-06-30,2026-06-30,INE423A01024,ADANIENT,Adani Enterprises Limited,,traded EQ every one of 60 sessions to 2026-06-30; rank by mean daily traded value (6757154025 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2026/JUN/cm30JUN2026bhav.csv.zip,
liquid-2026-06-30,2026-06-30,INE044A01036,SUNPHARMA,Sun Pharmaceutical Industries Limited,,traded EQ every one of 60 sessions to 2026-06-30; rank by mean daily traded value (6695968982 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2026/JUN/cm30JUN2026bhav.csv.zip,
liquid-2026-06-30,2026-06-30,INE257A01026,BHEL,Bharat Heavy Electricals Limited,,traded EQ every one of 60 sessions to 2026-06-30; rank by mean daily traded value (6659304511 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2026/JUN/cm30JUN2026bhav.csv.zip,
liquid-2026-06-30,2026-06-30,INE646L01027,INDIGO,InterGlobe Aviation Limited,,traded EQ every one of 60 sessions to 2026-06-30; rank by mean daily traded value (6648626834 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2026/JUN/cm30JUN2026bhav.csv.zip,
liquid-2026-06-30,2026-06-30,INE038A01020,HINDALCO,Hindalco Industries Limited,,traded EQ every one of 60 sessions to 2026-06-30; rank by mean daily traded value (6623524528 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2026/JUN/cm30JUN2026bhav.csv.zip,
liquid-2026-06-30,2026-06-30,INE721A01047,SHRIRAMFIN,Shriram Finance Limited,,traded EQ every one of 60 sessions to 2026-06-30; rank by mean daily traded value (6404022223 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2026/JUN/cm30JUN2026bhav.csv.zip,
liquid-2026-06-30,2026-06-30,INE081A01020,TATASTEEL,Tata Steel Limited,,traded EQ every one of 60 sessions to 2026-06-30; rank by mean daily traded value (6367486781 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2026/JUN/cm30JUN2026bhav.csv.zip,
liquid-2026-06-30,2026-06-30,INE364U01010,ADANIGREEN,Adani Green Energy Limited,,traded EQ every one of 60 sessions to 2026-06-30; rank by mean daily traded value (6058015678 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2026/JUN/cm30JUN2026bhav.csv.zip,
liquid-2026-06-30,2026-06-30,INE0VDM01015,MEESHO,,,traded EQ every one of 60 sessions to 2026-06-30; rank by mean daily traded value (5873183025 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2026/JUN/cm30JUN2026bhav.csv.zip,
liquid-2026-06-30,2026-06-30,INE040H01021,SUZLON,Suzlon Energy Limited,,traded EQ every one of 60 sessions to 2026-06-30; rank by mean daily traded value (5825258836 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2026/JUN/cm30JUN2026bhav.csv.zip,
liquid-2026-06-30,2026-06-30,INE263A01024,BEL,Bharat Electronics Limited,,traded EQ every one of 60 sessions to 2026-06-30; rank by mean daily traded value (5809500593 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2026/JUN/cm30JUN2026bhav.csv.zip,
liquid-2026-06-30,2026-06-30,INE07Y701011,POWERINDIA,Hitachi Energy India Limited,,traded EQ every one of 60 sessions to 2026-06-30; rank by mean daily traded value (5640927463 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2026/JUN/cm30JUN2026bhav.csv.zip,
liquid-2026-06-30,2026-06-30,INE918Z01012,KAYNES,Kaynes Technology India Limited,,traded EQ every one of 60 sessions to 2026-06-30; rank by mean daily traded value (5628587060 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2026/JUN/cm30JUN2026bhav.csv.zip,
liquid-2026-06-30,2026-06-30,INE075A01022,WIPRO,Wipro Limited,,traded EQ every one of 60 sessions to 2026-06-30; rank by mean daily traded value (5548857618 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2026/JUN/cm30JUN2026bhav.csv.zip,
liquid-2026-06-30,2026-06-30,INE860A01027,HCLTECH,HCL Technologies Limited,,traded EQ every one of 60 sessions to 2026-06-30; rank by mean daily traded value (5515656563 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2026/JUN/cm30JUN2026bhav.csv.zip,
liquid-2026-06-30,2026-06-30,INE382Z01011,GRSE,Garden Reach Shipbuilders & Engineers Limited,,traded EQ every one of 60 sessions to 2026-06-30; rank by mean daily traded value (5502954080 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2026/JUN/cm30JUN2026bhav.csv.zip,
liquid-2026-06-30,2026-06-30,INE0IX101010,DATAPATTNS,Data Patterns (India) Limited,,traded EQ every one of 60 sessions to 2026-06-30; rank by mean daily traded value (5406696625 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2026/JUN/cm30JUN2026bhav.csv.zip,
liquid-2026-06-30,2026-06-30,INE591G01025,COFORGE,Coforge Limited,,traded EQ every one of 60 sessions to 2026-06-30; rank by mean daily traded value (5376141961 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2026/JUN/cm30JUN2026bhav.csv.zip,
liquid-2026-06-30,2026-06-30,INE154A01025,ITC,ITC Limited,,traded EQ every one of 60 sessions to 2026-06-30; rank by mean daily traded value (5365490274 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2026/JUN/cm30JUN2026bhav.csv.zip,
liquid-2026-06-30,2026-06-30,INE066F01020,HAL,Hindustan Aeronautics Limited,,traded EQ every one of 60 sessions to 2026-06-30; rank by mean daily traded value (5345545778 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2026/JUN/cm30JUN2026bhav.csv.zip,
liquid-2026-06-30,2026-06-30,INE849A01020,TRENT,Trent Limited,,traded EQ every one of 60 sessions to 2026-06-30; rank by mean daily traded value (5175345234 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2026/JUN/cm30JUN2026bhav.csv.zip,
liquid-2026-06-30,2026-06-30,INE280A01028,TITAN,Titan Company Limited,,traded EQ every one of 60 sessions to 2026-06-30; rank by mean daily traded value (5158121703 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2026/JUN/cm30JUN2026bhav.csv.zip,
liquid-2026-06-30,2026-06-30,INE742F01042,ADANIPORTS,Adani Ports and Special Economic Zone Limited,,traded EQ every one of 60 sessions to 2026-06-30; rank by mean daily traded value (5122292684 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2026/JUN/cm30JUN2026bhav.csv.zip,
liquid-2026-06-30,2026-06-30,INE213A01029,ONGC,Oil & Natural Gas Corporation Limited,,traded EQ every one of 60 sessions to 2026-06-30; rank by mean daily traded value (5122082365 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2026/JUN/cm30JUN2026bhav.csv.zip,
liquid-2026-06-30,2026-06-30,INE139A01034,NATIONALUM,National Aluminium Company Limited,,traded EQ every one of 60 sessions to 2026-06-30; rank by mean daily traded value (5113135276 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2026/JUN/cm30JUN2026bhav.csv.zip,
liquid-2026-06-30,2026-06-30,INE114A01011,SAIL,Steel Authority of India Limited,,traded EQ every one of 60 sessions to 2026-06-30; rank by mean daily traded value (4847525299 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2026/JUN/cm30JUN2026bhav.csv.zip,
liquid-2026-06-30,2026-06-30,INE931S01010,ADANIENSOL,Adani Energy Solutions Limited,,traded EQ every one of 60 sessions to 2026-06-30; rank by mean daily traded value (4834655725 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2026/JUN/cm30JUN2026bhav.csv.zip,
liquid-2026-06-30,2026-06-30,INE0LEZ01016,ATHERENERG,,,traded EQ every one of 60 sessions to 2026-06-30; rank by mean daily traded value (4820988902 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2026/JUN/cm30JUN2026bhav.csv.zip,
liquid-2026-06-30,2026-06-30,INE733E01010,NTPC,NTPC Limited,,traded EQ every one of 60 sessions to 2026-06-30; rank by mean daily traded value (4731167641 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2026/JUN/cm30JUN2026bhav.csv.zip,
liquid-2026-06-30,2026-06-30,INE039A01010,IFCI,IFCI Limited,,traded EQ every one of 60 sessions to 2026-06-30; rank by mean daily traded value (4652446089 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2026/JUN/cm30JUN2026bhav.csv.zip,
liquid-2026-06-30,2026-06-30,INE208A01029,ASHOKLEY,Ashok Leyland Limited,,traded EQ every one of 60 sessions to 2026-06-30; rank by mean daily traded value (4629386864 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2026/JUN/cm30JUN2026bhav.csv.zip,
liquid-2026-06-30,2026-06-30,INE399L01023,ATGL,Adani Total Gas Limited,,traded EQ every one of 60 sessions to 2026-06-30; rank by mean daily traded value (4623884239 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2026/JUN/cm30JUN2026bhav.csv.zip,
liquid-2026-06-30,2026-06-30,INE377N01017,WAAREEENER,Waaree Energies Limited,,traded EQ every one of 60 sessions to 2026-06-30; rank by mean daily traded value (4559515453 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2026/JUN/cm30JUN2026bhav.csv.zip,
liquid-2026-06-30,2026-06-30,INE030A01027,HINDUNILVR,Hindustan Unilever Limited,,traded EQ every one of 60 sessions to 2026-06-30; rank by mean daily traded value (4553050174 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2026/JUN/cm30JUN2026bhav.csv.zip,
liquid-2026-06-30,2026-06-30,INE066A01021,EICHERMOT,Eicher Motors Limited,,traded EQ every one of 60 sessions to 2026-06-30; rank by mean daily traded value (4491275322 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2026/JUN/cm30JUN2026bhav.csv.zip,
liquid-2026-06-30,2026-06-30,INE049B01025,WOCKPHARMA,Wockhardt Limited,,traded EQ every one of 60 sessions to 2026-06-30; rank by mean daily traded value (4417810616 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2026/JUN/cm30JUN2026bhav.csv.zip,
liquid-2026-06-30,2026-06-30,INE155A01022,TMPV,Tata Motors Passenger Vehicles Limited,,traded EQ every one of 60 sessions to 2026-06-30; rank by mean daily traded value (4381768460 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2026/JUN/cm30JUN2026bhav.csv.zip,
liquid-2026-06-30,2026-06-30,INE1TAE01010,TMCV,,,traded EQ every one of 60 sessions to 2026-06-30; rank by mean daily traded value (4320880731 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2026/JUN/cm30JUN2026bhav.csv.zip,
liquid-2026-06-30,2026-06-30,INE200A01026,GVT&D,GE Vernova T&D India Limited,,traded EQ every one of 60 sessions to 2026-06-30; rank by mean daily traded value (4311309670 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2026/JUN/cm30JUN2026bhav.csv.zip,
liquid-2026-06-30,2026-06-30,INE010J01012,TEJASNET,Tejas Networks Limited,,traded EQ every one of 60 sessions to 2026-06-30; rank by mean daily traded value (4310200672 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2026/JUN/cm30JUN2026bhav.csv.zip,
liquid-2026-06-30,2026-06-30,INE758E01017,JIOFIN,Jio Financial Services Limited,,traded EQ every one of 60 sessions to 2026-06-30; rank by mean daily traded value (4298068994 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2026/JUN/cm30JUN2026bhav.csv.zip,
liquid-2026-06-30,2026-06-30,INE917I01010,BAJAJ-AUTO,Bajaj Auto Limited,,traded EQ every one of 60 sessions to 2026-06-30; rank by mean daily traded value (4167027876 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2026/JUN/cm30JUN2026bhav.csv.zip,
liquid-2026-06-30,2026-06-30,INE481G01011,ULTRACEMCO,UltraTech Cement Limited,,traded EQ every one of 60 sessions to 2026-06-30; rank by mean daily traded value (4097997801 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2026/JUN/cm30JUN2026bhav.csv.zip,
liquid-2026-06-30,2026-06-30,INE494B01023,TVSMOTOR,TVS Motor Company Limited,,traded EQ every one of 60 sessions to 2026-06-30; rank by mean daily traded value (3886033915 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2026/JUN/cm30JUN2026bhav.csv.zip,
liquid-2026-06-30,2026-06-30,INE262H01021,PERSISTENT,Persistent Systems Limited,,traded EQ every one of 60 sessions to 2026-06-30; rank by mean daily traded value (3867734761 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2026/JUN/cm30JUN2026bhav.csv.zip,
liquid-2026-06-30,2026-06-30,INE249Z01020,MAZDOCK,Mazagon Dock Shipbuilders Limited,,traded EQ every one of 60 sessions to 2026-06-30; rank by mean daily traded value (3816403541 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2026/JUN/cm30JUN2026bhav.csv.zip,
liquid-2026-06-30,2026-06-30,INE752E01010,POWERGRID,Power Grid Corporation of India Limited,,traded EQ every one of 60 sessions to 2026-06-30; rank by mean daily traded value (3701547855 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2026/JUN/cm30JUN2026bhav.csv.zip,
liquid-2026-06-30,2026-06-30,INE669C01036,TECHM,Tech Mahindra Limited,,traded EQ every one of 60 sessions to 2026-06-30; rank by mean daily traded value (3687491469 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2026/JUN/cm30JUN2026bhav.csv.zip,
liquid-2026-06-30,2026-06-30,INE045601023,PARAS,Paras Defence and Space Technologies Limited,,traded EQ every one of 60 sessions to 2026-06-30; rank by mean daily traded value (3654398590 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2026/JUN/cm30JUN2026bhav.csv.zip,
liquid-2026-06-30,2026-06-30,INE455K01017,POLYCAB,Polycab India Limited,,traded EQ every one of 60 sessions to 2026-06-30; rank by mean daily traded value (3638912787 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2026/JUN/cm30JUN2026bhav.csv.zip,
liquid-2026-06-30,2026-06-30,INE021A01026,ASIANPAINT,Asian Paints Limited,,traded EQ every one of 60 sessions to 2026-06-30; rank by mean daily traded value (3623580670 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2026/JUN/cm30JUN2026bhav.csv.zip,
liquid-2026-06-30,2026-06-30,INE256A01028,ZEEL,Zee Entertainment Enterprises Limited,,traded EQ every one of 60 sessions to 2026-06-30; rank by mean daily traded value (3598859457 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2026/JUN/cm30JUN2026bhav.csv.zip,
liquid-2026-06-30,2026-06-30,INE109A01011,SCI,Shipping Corporation Of India Limited,,traded EQ every one of 60 sessions to 2026-06-30; rank by mean daily traded value (3508587403 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2026/JUN/cm30JUN2026bhav.csv.zip,
liquid-2026-06-30,2026-06-30,INE531E01026,HINDCOPPER,Hindustan Copper Limited,,traded EQ every one of 60 sessions to 2026-06-30; rank by mean daily traded value (3442040011 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2026/JUN/cm30JUN2026bhav.csv.zip,
liquid-2026-06-30,2026-06-30,INE029A01011,BPCL,Bharat Petroleum Corporation Limited,,traded EQ every one of 60 sessions to 2026-06-30; rank by mean daily traded value (3430908275 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2026/JUN/cm30JUN2026bhav.csv.zip,
liquid-2026-06-30,2026-06-30,INE200M01039,VBL,Varun Beverages Limited,,traded EQ every one of 60 sessions to 2026-06-30; rank by mean daily traded value (3422213196 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2026/JUN/cm30JUN2026bhav.csv.zip,
liquid-2026-06-30,2026-06-30,INE158A01026,HEROMOTOCO,Hero MotoCorp Limited,,traded EQ every one of 60 sessions to 2026-06-30; rank by mean daily traded value (3415048517 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2026/JUN/cm30JUN2026bhav.csv.zip,
liquid-2026-06-30,2026-06-30,INE067A01029,CGPOWER,CG Power and Industrial Solutions Limited,,traded EQ every one of 60 sessions to 2026-06-30; rank by mean daily traded value (3412700376 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2026/JUN/cm30JUN2026bhav.csv.zip,
liquid-2026-06-30,2026-06-30,INE267A01025,HINDZINC,Hindustan Zinc Limited,,traded EQ every one of 60 sessions to 2026-06-30; rank by mean daily traded value (3402197573 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2026/JUN/cm30JUN2026bhav.csv.zip,
liquid-2026-06-30,2026-06-30,INE775A01035,MOTHERSON,Samvardhana Motherson International Limited,,traded EQ every one of 60 sessions to 2026-06-30; rank by mean daily traded value (3389830759 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2026/JUN/cm30JUN2026bhav.csv.zip,
liquid-2026-06-30,2026-06-30,INE437A01024,APOLLOHOSP,Apollo Hospitals Enterprise Limited,,traded EQ every one of 60 sessions to 2026-06-30; rank by mean daily traded value (3379253915 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2026/JUN/cm30JUN2026bhav.csv.zip,
liquid-2026-06-30,2026-06-30,INE371P01015,AMBER,Amber Enterprises India Limited,,traded EQ every one of 60 sessions to 2026-06-30; rank by mean daily traded value (3332153296 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2026/JUN/cm30JUN2026bhav.csv.zip,
liquid-2026-06-30,2026-06-30,INE134E01011,PFC,Power Finance Corporation Limited,,traded EQ every one of 60 sessions to 2026-06-30; rank by mean daily traded value (3309746209 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2026/JUN/cm30JUN2026bhav.csv.zip,
liquid-2026-06-30,2026-06-30,INE089A01031,DRREDDY,Dr. Reddy's Laboratories Limited,,traded EQ every one of 60 sessions to 2026-06-30; rank by mean daily traded value (3287895985 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2026/JUN/cm30JUN2026bhav.csv.zip,
liquid-2026-06-30,2026-06-30,INE956O01016,LENSKART,,,traded EQ every one of 60 sessions to 2026-06-30; rank by mean daily traded value (3188195349 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2026/JUN/cm30JUN2026bhav.csv.zip,
liquid-2026-06-30,2026-06-30,INE303R01014,KALYANKJIL,Kalyan Jewellers India Limited,,traded EQ every one of 60 sessions to 2026-06-30; rank by mean daily traded value (3185470004 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2026/JUN/cm30JUN2026bhav.csv.zip,
liquid-2026-06-30,2026-06-30,INE704P01025,COCHINSHIP,Cochin Shipyard Limited,,traded EQ every one of 60 sessions to 2026-06-30; rank by mean daily traded value (3149632170 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2026/JUN/cm30JUN2026bhav.csv.zip,
liquid-2026-06-30,2026-06-30,INE121A01024,CHOLAFIN,Cholamandalam Investment and Finance Company Limited,,traded EQ every one of 60 sessions to 2026-06-30; rank by mean daily traded value (3142855404 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2026/JUN/cm30JUN2026bhav.csv.zip,
liquid-2026-06-30,2026-06-30,INE881D01027,OFSS,Oracle Financial Services Software Limited,,traded EQ every one of 60 sessions to 2026-06-30; rank by mean daily traded value (3122098663 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2026/JUN/cm30JUN2026bhav.csv.zip,
liquid-2026-06-30,2026-06-30,INE239A01024,NESTLEIND,Nestle India Limited,,traded EQ every one of 60 sessions to 2026-06-30; rank by mean daily traded value (3110434710 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2026/JUN/cm30JUN2026bhav.csv.zip,
liquid-2026-06-30,2026-06-30,INE732I01021,ANGELONE,Angel One Limited,,traded EQ every one of 60 sessions to 2026-06-30; rank by mean daily traded value (3090369594 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2026/JUN/cm30JUN2026bhav.csv.zip,
liquid-2026-06-30,2026-06-30,INE351F01018,JPPOWER,Jaiprakash Power Ventures Limited,,traded EQ every one of 60 sessions to 2026-06-30; rank by mean daily traded value (3090062455 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2026/JUN/cm30JUN2026bhav.csv.zip,
liquid-2026-06-30,2026-06-30,INE117A01022,ABB,ABB India Limited,,traded EQ every one of 60 sessions to 2026-06-30; rank by mean daily traded value (3079772732 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2026/JUN/cm30JUN2026bhav.csv.zip,
liquid-2026-06-30,2026-06-30,INE148I01020,SAMMAANCAP,Sammaan Capital Limited,,traded EQ every one of 60 sessions to 2026-06-30; rank by mean daily traded value (3063138180 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2026/JUN/cm30JUN2026bhav.csv.zip,
liquid-2026-06-30,2026-06-30,INE298A01020,CUMMINSIND,Cummins India Limited,,traded EQ every one of 60 sessions to 2026-06-30; rank by mean daily traded value (3032027816 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2026/JUN/cm30JUN2026bhav.csv.zip,
liquid-2026-06-30,2026-06-30,INE982J01020,PAYTM,One 97 Communications Limited,,traded EQ every one of 60 sessions to 2026-06-30; rank by mean daily traded value (3025159119 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2026/JUN/cm30JUN2026bhav.csv.zip,
liquid-2026-06-30,2026-06-30,INE245A01021,TATAPOWER,Tata Power Company Limited,,traded EQ every one of 60 sessions to 2026-06-30; rank by mean daily traded value (2967624897 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2026/JUN/cm30JUN2026bhav.csv.zip,
