cohort_id,as_of_date,isin,nse_symbol,issuer_name,sector,selection_reason,source_url,source_hash
liquid-2024-12-31,2024-12-31,INE066F01020,HAL,Hindustan Aeronautics Limited,,traded EQ every one of 60 sessions to 2024-12-31; rank by mean daily traded value (6398075326 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2024/DEC/cm31DEC2024bhav.csv.zip,
liquid-2024-12-31,2024-12-31,INE849A01020,TRENT,Trent Limited,,traded EQ every one of 60 sessions to 2024-12-31; rank by mean daily traded value (6300218950 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2024/DEC/cm31DEC2024bhav.csv.zip,
liquid-2024-12-31,2024-12-31,INE917I01010,BAJAJ-AUTO,Bajaj Auto Limited,,traded EQ every one of 60 sessions to 2024-12-31; rank by mean daily traded value (6060546696 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2024/DEC/cm31DEC2024bhav.csv.zip,
liquid-2024-12-31,2024-12-31,INE371P01015,AMBER,Amber Enterprises India Limited,,traded EQ every one of 60 sessions to 2024-12-31; rank by mean daily traded value (6030266496 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2024/DEC/cm31DEC2024bhav.csv.zip,
liquid-2024-12-31,2024-12-31,INE154A01025,ITC,ITC Limited,,traded EQ every one of 60 sessions to 2024-12-31; rank by mean daily traded value (5856917261 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2024/DEC/cm31DEC2024bhav.csv.zip,
liquid-2024-12-31,2024-12-31,INE742F01042,ADANIPORTS,Adani Ports and Special Economic Zone Limited,,traded EQ every one of 60 sessions to 2024-12-31; rank by mean daily traded value (5769232343 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2024/DEC/cm31DEC2024bhav.csv.zip,
liquid-2024-12-31,2024-12-31,INE585B01010,MARUTI,Maruti Suzuki India Limited,,traded EQ every one of 60 sessions to 2024-12-31; rank by mean daily traded value (5641361260 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2024/DEC/cm31DEC2024bhav.csv.zip,
liquid-2024-12-31,2024-12-31,INE263A01024,BEL,Bharat Electronics Limited,,traded EQ every one of 60 sessions to 2024-12-31; rank by mean daily traded value (5562485531 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2024/DEC/cm31DEC2024bhav.csv.zip,
liquid-2024-12-31,2024-12-31,INE081A01020,TATASTEEL,Tata Steel Limited,,traded EQ every one of 60 sessions to 2024-12-31; rank by mean daily traded value (5393089640 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2024/DEC/cm31DEC2024bhav.csv.zip,
liquid-2024-12-31,2024-12-31,INE733E01010,NTPC,NTPC Limited,,traded EQ every one of 60 sessions to 2024-12-31; rank by mean daily traded value (5244601783 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2024/DEC/cm31DEC2024bhav.csv.zip,
liquid-2024-12-31,2024-12-31,INE248A01017,ITI,ITI Limited,,traded EQ every one of 60 sessions to 2024-12-31; rank by mean daily traded value (5070595665 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2024/DEC/cm31DEC2024bhav.csv.zip,
liquid-2024-12-31,2024-12-31,INE139A01034,NATIONALUM,National Aluminium Company Limited,,traded EQ every one of 60 sessions to 2024-12-31; rank by mean daily traded value (5040364127 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2024/DEC/cm31DEC2024bhav.csv.zip,
liquid-2024-12-31,2024-12-31,INE0LXG01040,OLAELEC,Ola Electric Mobility Limited,,traded EQ every one of 60 sessions to 2024-12-31; rank by mean daily traded value (4876836428 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2024/DEC/cm31DEC2024bhav.csv.zip,
liquid-2024-12-31,2024-12-31,INE364U01010,ADANIGREEN,Adani Green Energy Limited,,traded EQ every one of 60 sessions to 2024-12-31; rank by mean daily traded value (4836677927 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2024/DEC/cm31DEC2024bhav.csv.zip,
liquid-2024-12-31,2024-12-31,INE245A01021,TATAPOWER,Tata Power Company Limited,,traded EQ every one of 60 sessions to 2024-12-31; rank by mean daily traded value (4827994154 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2024/DEC/cm31DEC2024bhav.csv.zip,
liquid-2024-12-31,2024-12-31,INE860A01027,HCLTECH,HCL Technologies Limited,,traded EQ every one of 60 sessions to 2024-12-31; rank by mean daily traded value (4705781272 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2024/DEC/cm31DEC2024bhav.csv.zip,
liquid-2024-12-31,2024-12-31,INE205A01025,VEDL,Vedanta Limited,,traded EQ every one of 60 sessions to 2024-12-31; rank by mean daily traded value (4648885623 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2024/DEC/cm31DEC2024bhav.csv.zip,
liquid-2024-12-31,2024-12-31,INE134E01011,PFC,Power Finance Corporation Limited,,traded EQ every one of 60 sessions to 2024-12-31; rank by mean daily traded value (4512256719 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2024/DEC/cm31DEC2024bhav.csv.zip,
liquid-2024-12-31,2024-12-31,INE303R01014,KALYANKJIL,Kalyan Jewellers India Limited,,traded EQ every one of 60 sessions to 2024-12-31; rank by mean daily traded value (4497111616 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2024/DEC/cm31DEC2024bhav.csv.zip,
liquid-2024-12-31,2024-12-31,INE814H01011,ADANIPOWER,Adani Power Limited,,traded EQ every one of 60 sessions to 2024-12-31; rank by mean daily traded value (4476712607 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2024/DEC/cm31DEC2024bhav.csv.zip,
liquid-2024-12-31,2024-12-31,INE752E01010,POWERGRID,Power Grid Corporation of India Limited,,traded EQ every one of 60 sessions to 2024-12-31; rank by mean daily traded value (4330586234 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2024/DEC/cm31DEC2024bhav.csv.zip,
liquid-2024-12-31,2024-12-31,INE040H01021,SUZLON,Suzlon Energy Limited,,traded EQ every one of 60 sessions to 2024-12-31; rank by mean daily traded value (4316790040 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2024/DEC/cm31DEC2024bhav.csv.zip,
liquid-2024-12-31,2024-12-31,INE721A01013,SHRIRAMFIN,Shriram Finance Limited,,traded EQ every one of 60 sessions to 2024-12-31; rank by mean daily traded value (4253295409 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2024/DEC/cm31DEC2024bhav.csv.zip,
liquid-2024-12-31,2024-12-31,INE758E01017,JIOFIN,Jio Financial Services Limited,,traded EQ every one of 60 sessions to 2024-12-31; rank by mean daily traded value (4211219763 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2024/DEC/cm31DEC2024bhav.csv.zip,
liquid-2024-12-31,2024-12-31,INE030A01027,HINDUNILVR,Hindustan Unilever Limited,,traded EQ every one of 60 sessions to 2024-12-31; rank by mean daily traded value (4159838675 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2024/DEC/cm31DEC2024bhav.csv.zip,
liquid-2024-12-31,2024-12-31,INE646L01027,INDIGO,InterGlobe Aviation Limited,,traded EQ every one of 60 sessions to 2024-12-31; rank by mean daily traded value (4151191826 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2024/DEC/cm31DEC2024bhav.csv.zip,
liquid-2024-12-31,2024-12-31,INE020B01018,RECLTD,REC Limited,,traded EQ every one of 60 sessions to 2024-12-31; rank by mean daily traded value (4130035557 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2024/DEC/cm31DEC2024bhav.csv.zip,
liquid-2024-12-31,2024-12-31,INE075A01022,WIPRO,Wipro Limited,,traded EQ every one of 60 sessions to 2024-12-31; rank by mean daily traded value (4008606700 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2024/DEC/cm31DEC2024bhav.csv.zip,
liquid-2024-12-31,2024-12-31,INE591G01017,COFORGE,Coforge Limited,,traded EQ every one of 60 sessions to 2024-12-31; rank by mean daily traded value (3997946054 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2024/DEC/cm31DEC2024bhav.csv.zip,
liquid-2024-12-31,2024-12-31,INE0BS701011,PREMIERENE,Premier Energies Limited,,traded EQ every one of 60 sessions to 2024-12-31; rank by mean daily traded value (3928769781 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2024/DEC/cm31DEC2024bhav.csv.zip,
liquid-2024-12-31,2024-12-31,INE669E01016,IDEA,Vodafone Idea Limited,,traded EQ every one of 60 sessions to 2024-12-31; rank by mean daily traded value (3765993401 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2024/DEC/cm31DEC2024bhav.csv.zip,
liquid-2024-12-31,2024-12-31,INE200M01039,VBL,Varun Beverages Limited,,traded EQ every one of 60 sessions to 2024-12-31; rank by mean daily traded value (3743477620 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2024/DEC/cm31DEC2024bhav.csv.zip,
liquid-2024-12-31,2024-12-31,INE280A01028,TITAN,Titan Company Limited,,traded EQ every one of 60 sessions to 2024-12-31; rank by mean daily traded value (3733351955 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2024/DEC/cm31DEC2024bhav.csv.zip,
liquid-2024-12-31,2024-12-31,INE059A01026,CIPLA,Cipla Limited,,traded EQ every one of 60 sessions to 2024-12-31; rank by mean daily traded value (3655885265 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2024/DEC/cm31DEC2024bhav.csv.zip,
liquid-2024-12-31,2024-12-31,INE038A01020,HINDALCO,Hindalco Industries Limited,,traded EQ every one of 60 sessions to 2024-12-31; rank by mean daily traded value (3584896762 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2024/DEC/cm31DEC2024bhav.csv.zip,
liquid-2024-12-31,2024-12-31,INE053F01010,IRFC,,,traded EQ every one of 60 sessions to 2024-12-31; rank by mean daily traded value (3581095237 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2024/DEC/cm31DEC2024bhav.csv.zip,
liquid-2024-12-31,2024-12-31,INE021A01026,ASIANPAINT,Asian Paints Limited,,traded EQ every one of 60 sessions to 2024-12-31; rank by mean daily traded value (3558425818 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2024/DEC/cm31DEC2024bhav.csv.zip,
liquid-2024-12-31,2024-12-31,INE931S01010,ADANIENSOL,Adani Energy Solutions Limited,,traded EQ every one of 60 sessions to 2024-12-31; rank by mean daily traded value (3508688846 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2024/DEC/cm31DEC2024bhav.csv.zip,
liquid-2024-12-31,2024-12-31,INE361B01024,DIVISLAB,Divi's Laboratories Limited,,traded EQ every one of 60 sessions to 2024-12-31; rank by mean daily traded value (3488602645 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2024/DEC/cm31DEC2024bhav.csv.zip,
liquid-2024-12-31,2024-12-31,INE044A01036,SUNPHARMA,Sun Pharmaceutical Industries Limited,,traded EQ every one of 60 sessions to 2024-12-31; rank by mean daily traded value (3461775340 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2024/DEC/cm31DEC2024bhav.csv.zip,
liquid-2024-12-31,2024-12-31,INE669C01036,TECHM,Tech Mahindra Limited,,traded EQ every one of 60 sessions to 2024-12-31; rank by mean daily traded value (3419293977 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2024/DEC/cm31DEC2024bhav.csv.zip,
liquid-2024-12-31,2024-12-31,INE665A01038,SWANENERGY,SWAN CORP LIMITED,,traded EQ every one of 60 sessions to 2024-12-31; rank by mean daily traded value (3412087443 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2024/DEC/cm31DEC2024bhav.csv.zip,
liquid-2024-12-31,2024-12-31,INE257A01026,BHEL,Bharat Heavy Electricals Limited,,traded EQ every one of 60 sessions to 2024-12-31; rank by mean daily traded value (3395997406 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2024/DEC/cm31DEC2024bhav.csv.zip,
liquid-2024-12-31,2024-12-31,INE481G01011,ULTRACEMCO,UltraTech Cement Limited,,traded EQ every one of 60 sessions to 2024-12-31; rank by mean daily traded value (3335615189 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2024/DEC/cm31DEC2024bhav.csv.zip,
liquid-2024-12-31,2024-12-31,INE522F01014,COALINDIA,Coal India Limited,,traded EQ every one of 60 sessions to 2024-12-31; rank by mean daily traded value (3324503714 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2024/DEC/cm31DEC2024bhav.csv.zip,
liquid-2024-12-31,2024-12-31,INE158A01026,HEROMOTOCO,Hero MotoCorp Limited,,traded EQ every one of 60 sessions to 2024-12-31; rank by mean daily traded value (3276968379 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2024/DEC/cm31DEC2024bhav.csv.zip,
liquid-2024-12-31,2024-12-31,INE192R01011,DMART,Avenue Supermarts Limited,,traded EQ every one of 60 sessions to 2024-12-31; rank by mean daily traded value (3255966831 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2024/DEC/cm31DEC2024bhav.csv.zip,
liquid-2024-12-31,2024-12-31,INE918Z01012,KAYNES,Kaynes Technology India Limited,,traded EQ every one of 60 sessions to 2024-12-31; rank by mean daily traded value (3226570950 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2024/DEC/cm31DEC2024bhav.csv.zip,
liquid-2024-12-31,2024-12-31,INE213A01029,ONGC,Oil & Natural Gas Corporation Limited,,traded EQ every one of 60 sessions to 2024-12-31; rank by mean daily traded value (3217208155 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2024/DEC/cm31DEC2024bhav.csv.zip,
liquid-2024-12-31,2024-12-31,INE226A01021,VOLTAS,Voltas Limited,,traded EQ every one of 60 sessions to 2024-12-31; rank by mean daily traded value (3198873260 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2024/DEC/cm31DEC2024bhav.csv.zip,
liquid-2024-12-31,2024-12-31,INE053A01029,INDHOTEL,The Indian Hotels Company Limited,,traded EQ every one of 60 sessions to 2024-12-31; rank by mean daily traded value (3074902687 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2024/DEC/cm31DEC2024bhav.csv.zip,
liquid-2024-12-31,2024-12-31,INE121J01017,INDUSTOWER,Indus Towers Limited,,traded EQ every one of 60 sessions to 2024-12-31; rank by mean daily traded value (2974441380 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2024/DEC/cm31DEC2024bhav.csv.zip,
liquid-2024-12-31,2024-12-31,INE093I01010,OBEROIRLTY,Oberoi Realty Limited,,traded EQ every one of 60 sessions to 2024-12-31; rank by mean daily traded value (2950874148 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2024/DEC/cm31DEC2024bhav.csv.zip,
liquid-2024-12-31,2024-12-31,INE003A01024,SIEMENS,Siemens Limited,,traded EQ every one of 60 sessions to 2024-12-31; rank by mean daily traded value (2885399191 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2024/DEC/cm31DEC2024bhav.csv.zip,
liquid-2024-12-31,2024-12-31,INE123W01016,SBILIFE,,,traded EQ every one of 60 sessions to 2024-12-31; rank by mean daily traded value (2849273468 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2024/DEC/cm31DEC2024bhav.csv.zip,
liquid-2024-12-31,2024-12-31,INE775A01035,MOTHERSON,Samvardhana Motherson International Limited,,traded EQ every one of 60 sessions to 2024-12-31; rank by mean daily traded value (2846590069 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2024/DEC/cm31DEC2024bhav.csv.zip,
liquid-2024-12-31,2024-12-31,INE117A01022,ABB,ABB India Limited,,traded EQ every one of 60 sessions to 2024-12-31; rank by mean daily traded value (2841105166 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2024/DEC/cm31DEC2024bhav.csv.zip,
liquid-2024-12-31,2024-12-31,INE0DK501011,PPLPHARMA,Piramal Pharma Limited,,traded EQ every one of 60 sessions to 2024-12-31; rank by mean daily traded value (2835665004 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2024/DEC/cm31DEC2024bhav.csv.zip,
liquid-2024-12-31,2024-12-31,INE584A01023,NMDC,NMDC Limited,,traded EQ every one of 60 sessions to 2024-12-31; rank by mean daily traded value (2802520304 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2024/DEC/cm31DEC2024bhav.csv.zip,
liquid-2024-12-31,2024-12-31,INE262H01021,PERSISTENT,Persistent Systems Limited,,traded EQ every one of 60 sessions to 2024-12-31; rank by mean daily traded value (2798700932 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2024/DEC/cm31DEC2024bhav.csv.zip,
liquid-2024-12-31,2024-12-31,INE029A01011,BPCL,Bharat Petroleum Corporation Limited,,traded EQ every one of 60 sessions to 2024-12-31; rank by mean daily traded value (2793941180 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2024/DEC/cm31DEC2024bhav.csv.zip,
liquid-2024-12-31,2024-12-31,INE338I01027,MOTILALOFS,Motilal Oswal Financial Services Limited,,traded EQ every one of 60 sessions to 2024-12-31; rank by mean daily traded value (2748797163 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2024/DEC/cm31DEC2024bhav.csv.zip,
liquid-2024-12-31,2024-12-31,INE271C01023,DLF,DLF Limited,,traded EQ every one of 60 sessions to 2024-12-31; rank by mean daily traded value (2739528322 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2024/DEC/cm31DEC2024bhav.csv.zip,
liquid-2024-12-31,2024-12-31,INE129A01019,GAIL,GAIL (India) Limited,,traded EQ every one of 60 sessions to 2024-12-31; rank by mean daily traded value (2644295534 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2024/DEC/cm31DEC2024bhav.csv.zip,
liquid-2024-12-31,2024-12-31,INE415G01027,RVNL,Rail Vikas Nigam Limited,,traded EQ every one of 60 sessions to 2024-12-31; rank by mean daily traded value (2585318633 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2024/DEC/cm31DEC2024bhav.csv.zip,
liquid-2024-12-31,2024-12-31,INE094A01015,HINDPETRO,Hindustan Petroleum Corporation Limited,,traded EQ every one of 60 sessions to 2024-12-31; rank by mean daily traded value (2583307387 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2024/DEC/cm31DEC2024bhav.csv.zip,
liquid-2024-12-31,2024-12-31,INE745G01035,MCX,,,traded EQ every one of 60 sessions to 2024-12-31; rank by mean daily traded value (2563457612 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2024/DEC/cm31DEC2024bhav.csv.zip,
liquid-2024-12-31,2024-12-31,INE377Y01014,BAJAJHFL,Bajaj Housing Finance Limited,,traded EQ every one of 60 sessions to 2024-12-31; rank by mean daily traded value (2548462585 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2024/DEC/cm31DEC2024bhav.csv.zip,
liquid-2024-12-31,2024-12-31,INE417T01026,POLICYBZR,PB Fintech Limited,,traded EQ every one of 60 sessions to 2024-12-31; rank by mean daily traded value (2530863382 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2024/DEC/cm31DEC2024bhav.csv.zip,
liquid-2024-12-31,2024-12-31,INE066A01021,EICHERMOT,Eicher Motors Limited,,traded EQ every one of 60 sessions to 2024-12-31; rank by mean daily traded value (2446569741 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2024/DEC/cm31DEC2024bhav.csv.zip,
liquid-2024-12-31,2024-12-31,INE224A01026,GREAVESCOT,Greaves Cotton Limited,,traded EQ every one of 60 sessions to 2024-12-31; rank by mean daily traded value (2387094362 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2024/DEC/cm31DEC2024bhav.csv.zip,
liquid-2024-12-31,2024-12-31,INE242A01010,IOC,Indian Oil Corporation Limited,,traded EQ every one of 60 sessions to 2024-12-31; rank by mean daily traded value (2385513450 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2024/DEC/cm31DEC2024bhav.csv.zip,
liquid-2024-12-31,2024-12-31,INE437A01024,APOLLOHOSP,Apollo Hospitals Enterprise Limited,,traded EQ every one of 60 sessions to 2024-12-31; rank by mean daily traded value (2378331816 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2024/DEC/cm31DEC2024bhav.csv.zip,
liquid-2024-12-31,2024-12-31,INE455K01017,POLYCAB,Polycab India Limited,,traded EQ every one of 60 sessions to 2024-12-31; rank by mean daily traded value (2358779876 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2024/DEC/cm31DEC2024bhav.csv.zip,
liquid-2024-12-31,2024-12-31,INE615H01020,TITAGARH,TITAGARH RAIL SYSTEMS LIMITED,,traded EQ every one of 60 sessions to 2024-12-31; rank by mean daily traded value (2349237880 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2024/DEC/cm31DEC2024bhav.csv.zip,
liquid-2024-12-31,2024-12-31,INE795G01014,HDFCLIFE,,,traded EQ every one of 60 sessions to 2024-12-31; rank by mean daily traded value (2348235674 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2024/DEC/cm31DEC2024bhav.csv.zip,
liquid-2024-12-31,2024-12-31,INE114A01011,SAIL,Steel Authority of India Limited,,traded EQ every one of 60 sessions to 2024-12-31; rank by mean daily traded value (2331231800 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2024/DEC/cm31DEC2024bhav.csv.zip,
liquid-2024-12-31,2024-12-31,INE918I01026,BAJAJFINSV,Bajaj Finserv Limited,,traded EQ every one of 60 sessions to 2024-12-31; rank by mean daily traded value (2320498007 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2024/DEC/cm31DEC2024bhav.csv.zip,
liquid-2024-12-31,2024-12-31,INE067A01029,CGPOWER,CG Power and Industrial Solutions Limited,,traded EQ every one of 60 sessions to 2024-12-31; rank by mean daily traded value (2320124872 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2024/DEC/cm31DEC2024bhav.csv.zip,
liquid-2024-12-31,2024-12-31,INE121A01024,CHOLAFIN,Cholamandalam Investment and Finance Company Limited,,traded EQ every one of 60 sessions to 2024-12-31; rank by mean daily traded value (2271360886 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2024/DEC/cm31DEC2024bhav.csv.zip,
liquid-2024-12-31,2024-12-31,INE239A01024,NESTLEIND,Nestle India Limited,,traded EQ every one of 60 sessions to 2024-12-31; rank by mean daily traded value (2267991513 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2024/DEC/cm31DEC2024bhav.csv.zip,
liquid-2024-12-31,2024-12-31,INE019A01038,JSWSTEEL,JSW Steel Limited,,traded EQ every one of 60 sessions to 2024-12-31; rank by mean daily traded value (2210708962 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2024/DEC/cm31DEC2024bhav.csv.zip,
liquid-2024-12-31,2024-12-31,INE663F01024,NAUKRI,Info Edge (India) Limited,,traded EQ every one of 60 sessions to 2024-12-31; rank by mean daily traded value (2197910081 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2024/DEC/cm31DEC2024bhav.csv.zip,
liquid-2024-12-31,2024-12-31,INE326A01037,LUPIN,Lupin Limited,,traded EQ every one of 60 sessions to 2024-12-31; rank by mean daily traded value (2192511339 INR),https://nsearchives.nseindia.com/content/historical/EQUITIES/2024/DEC/cm31DEC2024bhav.csv.zip,
