cohort_id,as_of_date,rank,symbol,isin,avg_daily_value_60d,sessions_traded,selection_reason
liquid-2026-08-11,2026-08-11,281,CONCOR,INE111A01025,1067984312.39,60,"top 500 by mean daily traded value over 60 sessions ending 2026-08-11; EQ series, traded every session"
liquid-2026-08-11,2026-08-11,282,PAISALO,INE420C01059,1064817396.21,60,"top 500 by mean daily traded value over 60 sessions ending 2026-08-11; EQ series, traded every session"
liquid-2026-08-11,2026-08-11,283,PARADEEP,INE088F01024,1055947444.80,60,"top 500 by mean daily traded value over 60 sessions ending 2026-08-11; EQ series, traded every session"
liquid-2026-08-11,2026-08-11,284,TARIL,INE763I01026,1048355064.46,60,"top 500 by mean daily traded value over 60 sessions ending 2026-08-11; EQ series, traded every session"
liquid-2026-08-11,2026-08-11,285,PNBHOUSING,INE572E01012,1035956509.90,60,"top 500 by mean daily traded value over 60 sessions ending 2026-08-11; EQ series, traded every session"
liquid-2026-08-11,2026-08-11,286,IRFC,INE053F01010,1030310289.87,60,"top 500 by mean daily traded value over 60 sessions ending 2026-08-11; EQ series, traded every session"
liquid-2026-08-11,2026-08-11,287,EXICOM,INE777F01014,1029798663.60,60,"top 500 by mean daily traded value over 60 sessions ending 2026-08-11; EQ series, traded every session"
liquid-2026-08-11,2026-08-11,288,LLOYDSME,INE281B01032,1020284030.70,60,"top 500 by mean daily traded value over 60 sessions ending 2026-08-11; EQ series, traded every session"
liquid-2026-08-11,2026-08-11,289,RITES,INE320J01015,1015070830.12,60,"top 500 by mean daily traded value over 60 sessions ending 2026-08-11; EQ series, traded every session"
liquid-2026-08-11,2026-08-11,290,CGCL,INE180C01042,1013852472.44,60,"top 500 by mean daily traded value over 60 sessions ending 2026-08-11; EQ series, traded every session"
liquid-2026-08-11,2026-08-11,291,RPTECH,INE0J1F01024,1011005047.10,60,"top 500 by mean daily traded value over 60 sessions ending 2026-08-11; EQ series, traded every session"
liquid-2026-08-11,2026-08-11,292,SONATSOFTW,INE269A01021,1009999929.08,60,"top 500 by mean daily traded value over 60 sessions ending 2026-08-11; EQ series, traded every session"
liquid-2026-08-11,2026-08-11,293,HEG,INE545A01024,1009007931.76,60,"top 500 by mean daily traded value over 60 sessions ending 2026-08-11; EQ series, traded every session"
liquid-2026-08-11,2026-08-11,294,SANSERA,INE953O01021,1008416894.22,60,"top 500 by mean daily traded value over 60 sessions ending 2026-08-11; EQ series, traded every session"
liquid-2026-08-11,2026-08-11,295,ICICIPRULI,INE726G01019,1006160506.67,60,"top 500 by mean daily traded value over 60 sessions ending 2026-08-11; EQ series, traded every session"
liquid-2026-08-11,2026-08-11,296,CMPDI,INE05HV01027,1001606202.36,60,"top 500 by mean daily traded value over 60 sessions ending 2026-08-11; EQ series, traded every session"
liquid-2026-08-11,2026-08-11,297,ASTRAL,INE006I01046,1001293961.04,60,"top 500 by mean daily traded value over 60 sessions ending 2026-08-11; EQ series, traded every session"
liquid-2026-08-11,2026-08-11,298,GRANULES,INE101D01020,998202420.41,60,"top 500 by mean daily traded value over 60 sessions ending 2026-08-11; EQ series, traded every session"
liquid-2026-08-11,2026-08-11,299,MOREPENLAB,INE083A01026,987253408.23,60,"top 500 by mean daily traded value over 60 sessions ending 2026-08-11; EQ series, traded every session"
liquid-2026-08-11,2026-08-11,300,FSL,INE684F01012,983363503.75,60,"top 500 by mean daily traded value over 60 sessions ending 2026-08-11; EQ series, traded every session"
liquid-2026-08-11,2026-08-11,301,CPPLUS,INE819V01029,981231064.66,60,"top 500 by mean daily traded value over 60 sessions ending 2026-08-11; EQ series, traded every session"
liquid-2026-08-11,2026-08-11,302,ARE&M,INE885A01032,977848117.09,60,"top 500 by mean daily traded value over 60 sessions ending 2026-08-11; EQ series, traded every session"
liquid-2026-08-11,2026-08-11,303,HBLENGINE,INE292B01021,973472490.24,60,"top 500 by mean daily traded value over 60 sessions ending 2026-08-11; EQ series, traded every session"
liquid-2026-08-11,2026-08-11,304,GMDCLTD,INE131A01031,973292234.04,60,"top 500 by mean daily traded value over 60 sessions ending 2026-08-11; EQ series, traded every session"
liquid-2026-08-11,2026-08-11,305,LIQUID1,INF174KA1LV5,968446691.34,60,"top 500 by mean daily traded value over 60 sessions ending 2026-08-11; EQ series, traded every session"
liquid-2026-08-11,2026-08-11,306,CAMS,INE596I01020,966558764.23,60,"top 500 by mean daily traded value over 60 sessions ending 2026-08-11; EQ series, traded every session"
liquid-2026-08-11,2026-08-11,307,MOTILALOFS,INE338I01027,964028955.77,60,"top 500 by mean daily traded value over 60 sessions ending 2026-08-11; EQ series, traded every session"
liquid-2026-08-11,2026-08-11,308,RBA,INE07T201019,962595169.63,60,"top 500 by mean daily traded value over 60 sessions ending 2026-08-11; EQ series, traded every session"
liquid-2026-08-11,2026-08-11,309,FCL,INE045J01034,960023712.14,60,"top 500 by mean daily traded value over 60 sessions ending 2026-08-11; EQ series, traded every session"
